https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume EUR
1608483480,2020-12-20 16:58:00,BTC/EUR,19334.30,19334.30,19279.37,19279.37,2.07072791,39922.3295462167
1608483420,2020-12-20 16:57:00,BTC/EUR,19323.29,19336.09,19323.29,19331.12,1.12285415,21706.028316148
1608483360,2020-12-20 16:56:00,BTC/EUR,19329.98,19340.37,19323.13,19339.39,1.09637335,21203.191801256497
1608483300,2020-12-20 16:55:00,BTC/EUR,19310.57,19326.20,19310.57,19323.17,2.95763885,57150.958297154495
1608483240,2020-12-20 16:54:00,BTC/EUR,19343.67,19343.67,19300.75,19300.75,2.29066713,44211.5936093475
1608483180,2020-12-20 16:53:00,BTC/EUR,19336.19,19347.81,19335.13,19342.60,4.83829081,93585.123821506
1608483120,2020-12-20 16:52:00,BTC/EUR,19355.60,19356.55,19321.79,19336.19,0.56356405,10897.1815479695
1608483060,2020-12-20 16:51:00,BTC/EUR,19377.50,19386.10,19342.88,19342.88,0.94504045,18279.804019496
1608483000,2020-12-20 16:50:00,BTC/EUR,19384.61,19394.62,19369.40,19384.55,0.41676233,8078.7502240015
1608482940,2020-12-20 16:49:00,BTC/EUR,19377.98,19395.59,19368.57,19394.62,0.13988811,2713.0767359682
1608482880,2020-12-20 16:48:00,BTC/EUR,19357.12,19368.79,19356.16,19367.13,1.36288509,26395.172713091702
1608482820,2020-12-20 16:47:00,BTC/EUR,19372.83,19380.78,19366.88,19368.65,0.56350377,10914.3072948105
1608482760,2020-12-20 16:46:00,BTC/EUR,19378.93,19378.93,19368.21,19368.21,0.48879860,9467.153932506
1608482700,2020-12-20 16:45:00,BTC/EUR,19391.97,19391.97,19375.29,19376.56,0.27603894,5348.685083246401
1608482640,2020-12-20 16:44:00,BTC/EUR,19395.98,19407.53,19389.09,19404.19,1.22288484,23729.0897834796
1608482580,2020-12-20 16:43:00,BTC/EUR,19383.47,19407.91,19373.10,19407.53,3.22637544,62615.9781430632
1608482520,2020-12-20 16:42:00,BTC/EUR,19385.25,19385.26,19370.96,19383.47,0.63374252,12284.1291241444
1608482460,2020-12-20 16:41:00,BTC/EUR,19373.98,19384.29,19372.37,19384.29,0.44855322,8694.8856969138
1608482400,2020-12-20 16:40:00,BTC/EUR,19375.69,19380.90,19368.88,19379.94,0.34891116,6761.8773461304
1608482340,2020-12-20 16:39:00,BTC/EUR,19376.25,19378.01,19358.95,19363.69,0.38209764,7398.8202506915995
1608482280,2020-12-20 16:38:00,BTC/EUR,19354.63,19384.79,19354.63,19375.15,0.58893236,11410.652814854002
1608482220,2020-12-20 16:37:00,BTC/EUR,19391.67,19400.63,19358.48,19367.81,1.78849623,34639.2551683563
1608482160,2020-12-20 16:36:00,BTC/EUR,19408.00,19408.00,19385.71,19400.96,1.24275769,24110.692233382397
1608482100,2020-12-20 16:35:00,BTC/EUR,19428.26,19428.26,19405.30,19415.88,0.49684169,9646.6186320372
1608482040,2020-12-20 16:34:00,BTC/EUR,19420.12,19433.25,19412.46,19428.29,0.63927599,12420.0393237571
1608481980,2020-12-20 16:33:00,BTC/EUR,19401.81,19415.70,19401.81,19408.54,1.01280382,19657.043452622802
1608481920,2020-12-20 16:32:00,BTC/EUR,19418.78,19418.78,19388.48,19401.81,0.32068532,6221.875648429201
1608481860,2020-12-20 16:31:00,BTC/EUR,19407.19,19431.31,19407.19,19425.25,1.57842668,30661.33286567
1608481800,2020-12-20 16:30:00,BTC/EUR,19393.47,19419.18,19393.47,19407.19,0.50876213,9873.6433217147
1608481740,2020-12-20 16:29:00,BTC/EUR,19401.95,19402.95,19380.53,19394.43,0.30773808,5968.4046508944
1608481680,2020-12-20 16:28:00,BTC/EUR,19397.20,19407.62,19395.68,19400.00,0.11430575,2217.53155
1608481620,2020-12-20 16:27:00,BTC/EUR,19405.04,19417.77,19397.99,19405.46,1.17750082,22849.945062477196
1608481560,2020-12-20 16:26:00,BTC/EUR,19410.00,19415.17,19401.25,19401.25,0.81619652,15835.23273365
1608481500,2020-12-20 16:25:00,BTC/EUR,19399.98,19405.58,19392.22,19395.51,1.36136645,26404.396594639496
1608481440,2020-12-20 16:24:00,BTC/EUR,19403.30,19403.30,19384.27,19390.25,1.12373881,21789.5764606025
1608481380,2020-12-20 16:23:00,BTC/EUR,19384.52,19406.52,19384.52,19403.40,0.37518338,7279.833195492
1608481320,2020-12-20 16:22:00,BTC/EUR,19364.70,19395.92,19356.62,19379.76,1.32509742,25680.069976219198
1608481260,2020-12-20 16:21:00,BTC/EUR,19381.94,19381.94,19364.70,19364.70,0.14345756,2778.0126121320004
1608481200,2020-12-20 16:20:00,BTC/EUR,19373.13,19398.55,19363.37,19381.80,0.48240612,9349.898936616
1608481140,2020-12-20 16:19:00,BTC/EUR,19369.32,19378.60,19357.33,19378.60,0.09005862,1745.209973532
1608481080,2020-12-20 16:18:00,BTC/EUR,19382.61,19388.60,19343.23,19359.23,2.37129986,45906.5393887078
1608481020,2020-12-20 16:17:00,BTC/EUR,19368.20,19382.60,19354.99,19382.60,0.13631332,2642.1065562319995
1608480960,2020-12-20 16:16:00,BTC/EUR,19372.71,19372.71,19345.84,19345.84,0.78434807,15173.872266528799
1608480900,2020-12-20 16:15:00,BTC/EUR,19412.65,19425.26,19376.25,19376.25,5.11185309,99048.5434351125
1608480840,2020-12-20 16:14:00,BTC/EUR,19411.01,19430.09,19409.23,19409.23,0.14651828,2843.8069957244
1608480780,2020-12-20 16:13:00,BTC/EUR,19451.02,19451.02,19420.76,19431.89,0.15031467,2920.8981328263003
1608480720,2020-12-20 16:12:00,BTC/EUR,19462.69,19462.69,19441.72,19452.68,1.14724903,22317.0682609004
1608480660,2020-12-20 16:11:00,BTC/EUR,19424.39,19462.25,19424.39,19449.53,0.95732754,18619.5707090562
1608480600,2020-12-20 16:10:00,BTC/EUR,19424.08,19449.75,19415.28,19433.61,1.40670947,27337.4432232867
1608480540,2020-12-20 16:09:00,BTC/EUR,19426.33,19429.14,19409.34,19416.50,0.60433374,11734.046062709998
1608480480,2020-12-20 16:08:00,BTC/EUR,19393.32,19426.34,19393.32,19410.40,0.48069663,9330.513866952
1608480420,2020-12-20 16:07:00,BTC/EUR,19409.14,19421.39,19385.15,19391.31,0.63599425,12332.7616599675
1608480360,2020-12-20 16:06:00,BTC/EUR,19417.69,19450.25,19396.52,19396.52,1.54972276,30059.228508795204
1608480300,2020-12-20 16:05:00,BTC/EUR,19409.16,19436.68,19395.61,19432.85,1.08335220,21052.620799769997
1608480240,2020-12-20 16:04:00,BTC/EUR,19383.36,19408.39,19383.36,19395.67,0.31079439,6028.065426291299
1608480180,2020-12-20 16:03:00,BTC/EUR,19412.84,19430.93,19381.27,19383.36,3.22488537,62509.1140854432
1608480120,2020-12-20 16:02:00,BTC/EUR,19417.98,19433.38,19408.23,19413.79,4.13394571,80255.5538853409
1608480060,2020-12-20 16:01:00,BTC/EUR,19489.29,19489.37,19437.49,19437.49,2.31734697,45043.408555905306
1608480000,2020-12-20 16:00:00,BTC/EUR,19472.00,19496.02,19466.37,19478.41,1.98565895,38677.4791482695
1608479940,2020-12-20 15:59:00,BTC/EUR,19465.59,19476.63,19453.44,19464.44,1.27796687,24874.9094631028
1608479880,2020-12-20 15:58:00,BTC/EUR,19438.73,19466.56,19432.93,19453.44,2.46903391,48031.2030261504
1608479820,2020-12-20 15:57:00,BTC/EUR,19449.04,19453.61,19427.10,19428.59,0.23694091,4603.4277946169
1608479760,2020-12-20 15:56:00,BTC/EUR,19448.72,19455.13,19420.43,19420.43,2.97257765,57728.7361713895
1608479700,2020-12-20 15:55:00,BTC/EUR,19437.52,19437.52,19428.53,19434.13,1.55757579,30270.130387712703
1608479640,2020-12-20 15:54:00,BTC/EUR,19429.89,19441.12,19420.40,19429.73,11.60844171,225548.88814603828
1608479580,2020-12-20 15:53:00,BTC/EUR,19446.92,19447.92,19408.05,19428.92,0.69200075,13444.82721169
1608479520,2020-12-20 15:52:00,BTC/EUR,19434.66,19456.84,19434.66,19450.77,2.03296240,39542.68406104801
1608479460,2020-12-20 15:51:00,BTC/EUR,19473.76,19483.32,19431.57,19433.62,0.46982641,9130.4279179042
1608479400,2020-12-20 15:50:00,BTC/EUR,19478.70,19489.99,19443.04,19468.37,3.91178671,76156.1110313627
1608479340,2020-12-20 15:49:00,BTC/EUR,19497.85,19499.95,19474.86,19485.33,3.44196460,67067.816079318
1608479280,2020-12-20 15:48:00,BTC/EUR,19459.06,19498.71,19435.85,19496.34,3.08274245,60102.194937633
1608479220,2020-12-20 15:47:00,BTC/EUR,19399.04,19457.49,19386.12,19438.04,8.85921451,172205.76601396038
1608479160,2020-12-20 15:46:00,BTC/EUR,19349.44,19400.00,19347.73,19399.13,2.96779550,57572.650717915
1608479100,2020-12-20 15:45:00,BTC/EUR,19381.60,19381.60,19349.44,19349.44,3.68607823,71323.5495466912
1608479040,2020-12-20 15:44:00,BTC/EUR,19375.87,19383.47,19372.86,19372.87,0.46780366,9062.699490704199
1608478980,2020-12-20 15:43:00,BTC/EUR,19371.19,19383.48,19364.88,19371.26,0.83028135,16083.595904000998
1608478920,2020-12-20 15:42:00,BTC/EUR,19368.78,19379.75,19367.77,19367.77,1.87004826,36218.6645885802
1608478860,2020-12-20 15:41:00,BTC/EUR,19346.98,19367.28,19346.98,19362.79,0.52765636,10216.899290844402
1608478800,2020-12-20 15:40:00,BTC/EUR,19356.57,19362.42,19343.60,19347.00,0.48360128,9356.233964160001
1608478740,2020-12-20 15:39:00,BTC/EUR,19343.39,19363.40,19343.39,19363.40,0.62537223,12109.332638382
1608478680,2020-12-20 15:38:00,BTC/EUR,19324.30,19346.74,19324.30,19346.74,0.06131437,1186.2331746538
1608478620,2020-12-20 15:37:00,BTC/EUR,19320.22,19338.32,19316.92,19316.92,1.19631806,23109.180259575198
1608478560,2020-12-20 15:36:00,BTC/EUR,19379.90,19379.90,19311.52,19337.04,16.55459820,320116.92757732805
1608478500,2020-12-20 15:35:00,BTC/EUR,19334.69,19379.54,19334.04,19357.69,0.24983872,4836.3004917568
1608478440,2020-12-20 15:34:00,BTC/EUR,19357.51,19377.59,19350.00,19350.00,3.99326239,77269.6272465
1608478380,2020-12-20 15:33:00,BTC/EUR,19337.86,19379.89,19337.86,19360.63,4.98007962,96417.4788933606
1608478320,2020-12-20 15:32:00,BTC/EUR,19312.55,19337.47,19307.87,19336.62,1.21452002,23484.712109132397
1608478260,2020-12-20 15:31:00,BTC/EUR,19297.03,19338.64,19297.03,19319.27,2.55002149,49264.5536711123
1608478200,2020-12-20 15:30:00,BTC/EUR,19303.41,19307.01,19290.71,19290.71,0.48485658,9353.2276763718
1608478140,2020-12-20 15:29:00,BTC/EUR,19260.62,19280.23,19260.62,19278.85,0.64889481,12509.9457077685
1608478080,2020-12-20 15:28:00,BTC/EUR,19253.30,19264.72,19250.47,19259.66,0.73364544,14129.7617349504
1608478020,2020-12-20 15:27:00,BTC/EUR,19255.77,19262.77,19255.77,19259.79,0.47423243,9133.6170129897
1608477960,2020-12-20 15:26:00,BTC/EUR,19250.92,19264.00,19248.35,19254.81,1.86914331,35989.9992968211
1608477900,2020-12-20 15:25:00,BTC/EUR,19247.88,19265.83,19240.11,19262.03,0.23942256,4611.7645333968
1608477840,2020-12-20 15:24:00,BTC/EUR,19248.32,19251.37,19247.29,19247.88,0.83853234,16139.9698564392
1608477780,2020-12-20 15:23:00,BTC/EUR,19233.32,19248.32,19233.32,19237.38,2.06012615,39631.429595487
1608477720,2020-12-20 15:22:00,BTC/EUR,19221.15,19235.41,19221.15,19229.43,0.44620271,8580.2237777553
1608477660,2020-12-20 15:21:00,BTC/EUR,19216.81,19223.80,19213.63,19223.80,0.26690138,5130.858748844
1608477600,2020-12-20 15:20:00,BTC/EUR,19209.86,19223.28,19208.96,19213.76,0.28290900,5435.7456278399995
1608477540,2020-12-20 15:19:00,BTC/EUR,19230.15,19230.15,19205.44,19205.44,4.73070789,90855.32653892158
1608477480,2020-12-20 15:18:00,BTC/EUR,19200.01,19215.12,19200.01,19208.44,0.04869573,935.3690079611999
1608477420,2020-12-20 15:17:00,BTC/EUR,19200.82,19213.64,19200.82,19210.11,0.63569847,12211.8375355317
1608477360,2020-12-20 15:16:00,BTC/EUR,19208.19,19215.12,19199.86,19212.64,1.39502259,26802.0668135376
1608477300,2020-12-20 15:15:00,BTC/EUR,19235.81,19235.81,19207.21,19208.19,0.11931062,2291.7410579777998
1608477240,2020-12-20 15:14:00,BTC/EUR,19243.02,19243.02,19229.70,19235.81,0.07931235,1525.6372952535003
1608477180,2020-12-20 15:13:00,BTC/EUR,19240.76,19246.54,19229.93,19243.02,0.03295541,634.1616137382
1608477120,2020-12-20 15:12:00,BTC/EUR,19226.22,19245.16,19226.22,19241.91,0.31336881,6029.8144388271
1608477060,2020-12-20 15:11:00,BTC/EUR,19239.22,19239.22,19227.55,19227.55,0.64041257,12313.564710303499
1608477000,2020-12-20 15:10:00,BTC/EUR,19232.91,19239.66,19225.82,19225.82,0.08513342,1636.7598089044
1608476940,2020-12-20 15:09:00,BTC/EUR,19223.53,19223.53,19220.78,19220.78,0.01248517,239.9747058326
1608476880,2020-12-20 15:08:00,BTC/EUR,19244.41,19244.41,19234.63,19240.77,0.95444315,18364.2211272255
1608476820,2020-12-20 15:07:00,BTC/EUR,19245.05,19245.05,19234.95,19236.02,0.44881240,8633.364302648
1608476760,2020-12-20 15:06:00,BTC/EUR,19267.21,19267.21,19235.31,19246.01,0.95872622,18451.654417382197
1608476700,2020-12-20 15:05:00,BTC/EUR,19239.08,19262.81,19239.08,19262.81,0.31646824,6096.0675781544005
1608476640,2020-12-20 15:04:00,BTC/EUR,19237.39,19254.98,19237.17,19249.72,0.65638868,12635.2983011696
1608476580,2020-12-20 15:03:00,BTC/EUR,19246.48,19249.74,19232.90,19237.39,0.17022562,3274.6966399318
1608476520,2020-12-20 15:02:00,BTC/EUR,19204.80,19247.44,19204.80,19247.44,1.00255965,19296.706709796
1608476460,2020-12-20 15:01:00,BTC/EUR,19203.68,19226.73,19203.68,19214.53,0.22683268,4358.4833348404
1608476400,2020-12-20 15:00:00,BTC/EUR,19191.01,19211.04,19191.01,19203.68,1.07911154,20722.9126984672
1608476340,2020-12-20 14:59:00,BTC/EUR,19208.80,19210.40,19208.80,19210.40,0.07532728,1447.067179712
1608476280,2020-12-20 14:58:00,BTC/EUR,19216.12,19227.60,19209.76,19218.94,0.62107425,11936.388746295
1608476220,2020-12-20 14:57:00,BTC/EUR,19236.71,19237.45,19236.71,19237.45,0.02799031,538.4621891095001
1608476160,2020-12-20 14:56:00,BTC/EUR,19223.73,19234.71,19211.30,19234.71,1.28811679,24776.5529017809
1608476100,2020-12-20 14:55:00,BTC/EUR,19198.89,19222.68,19197.40,19208.55,1.87742824,36062.674219452
1608476040,2020-12-20 14:54:00,BTC/EUR,19197.31,19212.69,19187.60,19198.89,1.15654905,22204.4579905545
1608475980,2020-12-20 14:53:00,BTC/EUR,19209.79,19215.87,19199.64,19199.64,0.33438438,6420.0597176231995
1608475920,2020-12-20 14:52:00,BTC/EUR,19240.61,19240.61,19205.69,19219.72,0.90453167,17384.8454285324
1608475860,2020-12-20 14:51:00,BTC/EUR,19220.24,19242.04,19220.24,19240.61,2.07828670,39987.503862887
1608475800,2020-12-20 14:50:00,BTC/EUR,19233.18,19233.18,19218.05,19220.24,1.10319734,21203.7176421616
1608475740,2020-12-20 14:49:00,BTC/EUR,19224.50,19233.18,19214.59,19233.18,0.71353489,13723.5449756502
1608475680,2020-12-20 14:48:00,BTC/EUR,19234.75,19234.75,19209.91,19213.63,0.08163581,1568.5202480903001
1608475620,2020-12-20 14:47:00,BTC/EUR,19224.71,19235.77,19216.70,19224.43,0.17593321,3382.2156803203
1608475560,2020-12-20 14:46:00,BTC/EUR,19219.92,19221.17,19206.94,19221.17,2.03683257,39150.305089506895
1608475500,2020-12-20 14:45:00,BTC/EUR,19214.15,19221.46,19210.59,19219.18,2.81985225,54195.247966154995
1608475440,2020-12-20 14:44:00,BTC/EUR,19199.60,19226.71,19188.59,19202.37,2.42330978,46533.29102017859
1608475380,2020-12-20 14:43:00,BTC/EUR,19223.62,19223.62,19199.60,19199.60,1.10902896,21292.912420416
1608475320,2020-12-20 14:42:00,BTC/EUR,19237.70,19237.70,19221.51,19223.62,0.11209289,2154.8311220617998
1608475260,2020-12-20 14:41:00,BTC/EUR,19238.18,19244.62,19230.46,19231.54,1.73724850,33409.96401769
1608475200,2020-12-20 14:40:00,BTC/EUR,19249.89,19253.24,19235.53,19247.89,0.19148407,3685.6643161123
1608475140,2020-12-20 14:39:00,BTC/EUR,19239.27,19266.59,19239.27,19248.94,0.21891003,4213.7860328682
1608475080,2020-12-20 14:38:00,BTC/EUR,19251.53,19263.21,19243.17,19243.17,0.31841546,6127.322827408199
1608475020,2020-12-20 14:37:00,BTC/EUR,19275.93,19275.93,19245.08,19267.95,0.44969013,8664.6069403335
1608474960,2020-12-20 14:36:00,BTC/EUR,19253.79,19310.26,19253.79,19287.59,1.45982337,28156.4746329783
1608474900,2020-12-20 14:35:00,BTC/EUR,19245.66,19262.08,19241.10,19262.08,0.68696505,13232.375750304
1608474840,2020-12-20 14:34:00,BTC/EUR,19226.01,19240.14,19219.60,19240.14,0.60083785,11560.204351299
1608474780,2020-12-20 14:33:00,BTC/EUR,19232.67,19239.55,19225.67,19236.59,1.05459030,20286.721219077
1608474720,2020-12-20 14:32:00,BTC/EUR,19230.83,19237.57,19227.24,19232.81,0.58780584,11305.158037610401
1608474660,2020-12-20 14:31:00,BTC/EUR,19233.36,19233.45,19221.65,19233.45,0.06541330,1258.1234348849998
1608474600,2020-12-20 14:30:00,BTC/EUR,19236.85,19248.62,19233.36,19233.36,0.33694231,6480.532747461601
1608474540,2020-12-20 14:29:00,BTC/EUR,19225.31,19239.08,19223.48,19228.23,0.58009385,11154.1779693855
1608474480,2020-12-20 14:28:00,BTC/EUR,19219.57,19219.57,19214.63,19214.63,0.32304800,6207.24779224
1608474420,2020-12-20 14:27:00,BTC/EUR,19241.88,19241.88,19209.54,19209.54,1.49929689,28800.803580330605
1608474360,2020-12-20 14:26:00,BTC/EUR,19237.17,19249.63,19229.92,19241.88,0.68908110,13259.215836468
1608474300,2020-12-20 14:25:00,BTC/EUR,19239.84,19242.51,19239.84,19242.51,0.75253784,14480.7169115784
1608474240,2020-12-20 14:24:00,BTC/EUR,19248.66,19255.61,19245.94,19245.94,0.60532974,11650.139856255599
1608474180,2020-12-20 14:23:00,BTC/EUR,19239.69,19253.72,19238.72,19242.35,1.64802004,31711.778416693996
1608474120,2020-12-20 14:22:00,BTC/EUR,19222.09,19253.68,19222.09,19253.68,0.55525049,10690.6152543032
1608474060,2020-12-20 14:21:00,BTC/EUR,19215.35,19240.91,19210.13,19240.91,1.64571495,31665.053238604498
1608474000,2020-12-20 14:20:00,BTC/EUR,19229.60,19235.21,19217.93,19217.93,0.56130352,10787.0917561136
1608473940,2020-12-20 14:19:00,BTC/EUR,19248.13,19248.86,19227.79,19227.79,0.79271550,15242.167163745002
1608473880,2020-12-20 14:18:00,BTC/EUR,19255.98,19277.96,19236.99,19255.78,4.52039537,87043.7387577386
1608473820,2020-12-20 14:17:00,BTC/EUR,19226.30,19258.69,19226.30,19238.36,2.36758687,45548.4885363332
1608473760,2020-12-20 14:16:00,BTC/EUR,19234.46,19234.47,19216.81,19228.97,1.90098043,36553.8956590571
1608473700,2020-12-20 14:15:00,BTC/EUR,19195.90,19238.91,19192.27,19222.45,4.64304748,89250.748031926
1608473640,2020-12-20 14:14:00,BTC/EUR,19202.49,19211.96,19188.26,19195.99,3.54353504,68021.6631924896
1608473580,2020-12-20 14:13:00,BTC/EUR,19198.14,19202.91,19187.65,19191.77,1.33452356,25611.869223101203
1608473520,2020-12-20 14:12:00,BTC/EUR,19199.85,19199.85,19182.01,19197.38,0.86309621,16569.1859199298
1608473460,2020-12-20 14:11:00,BTC/EUR,19202.69,19202.69,19183.39,19186.32,1.45391271,27895.2345061272
1608473400,2020-12-20 14:10:00,BTC/EUR,19194.09,19203.22,19194.09,19199.12,0.87824418,16861.5154011216
1608473340,2020-12-20 14:09:00,BTC/EUR,19194.96,19202.89,19188.81,19197.06,0.49343844,9472.5673389864
1608473280,2020-12-20 14:08:00,BTC/EUR,19187.65,19199.94,19178.56,19194.96,0.71765388,13775.337520444798
1608473220,2020-12-20 14:07:00,BTC/EUR,19186.49,19203.44,19176.47,19203.44,1.41771506,27225.006091806397
1608473160,2020-12-20 14:06:00,BTC/EUR,19191.01,19207.03,19181.00,19181.00,1.29885829,24913.40086049
1608473100,2020-12-20 14:05:00,BTC/EUR,19213.73,19215.95,19195.40,19195.40,1.17657955,22584.915094070002
1608473040,2020-12-20 14:04:00,BTC/EUR,19200.43,19227.64,19200.43,19200.49,1.32656818,25470.7590744082
1608472980,2020-12-20 14:03:00,BTC/EUR,19196.81,19201.04,19195.23,19200.43,0.48889441,9386.9828965963
1608472920,2020-12-20 14:02:00,BTC/EUR,19201.50,19201.50,19182.93,19187.60,1.70460774,32707.331472023998
1608472860,2020-12-20 14:01:00,BTC/EUR,19185.48,19203.85,19184.70,19189.18,1.43097072,27459.154720809598
1608472800,2020-12-20 14:00:00,BTC/EUR,19215.78,19215.78,19198.85,19213.47,0.72440168,13918.269946629602
1608472740,2020-12-20 13:59:00,BTC/EUR,19220.22,19221.36,19197.81,19213.29,3.72847609,71636.29237523611
1608472680,2020-12-20 13:58:00,BTC/EUR,19222.26,19228.24,19221.30,19224.22,0.23078145,4436.593366719
1608472620,2020-12-20 13:57:00,BTC/EUR,19210.40,19212.98,19182.36,19212.98,4.51526036,86751.6069914728
1608472560,2020-12-20 13:56:00,BTC/EUR,19229.98,19248.54,19225.13,19230.46,2.59916899,49983.215295435395
1608472500,2020-12-20 13:55:00,BTC/EUR,19200.00,19232.60,19198.01,19229.99,4.07753138,78410.8876620862
1608472440,2020-12-20 13:54:00,BTC/EUR,19163.08,19193.90,19163.08,19188.60,2.40558123,46159.735989978
1608472380,2020-12-20 13:53:00,BTC/EUR,19168.89,19173.32,19168.89,19170.42,0.35797183,6862.470329268599
1608472320,2020-12-20 13:52:00,BTC/EUR,19175.15,19177.35,19160.54,19160.54,0.29858574,5721.0640146996
1608472260,2020-12-20 13:51:00,BTC/EUR,19152.33,19176.21,19144.24,19176.21,0.90798141,17411.6421942561
1608472200,2020-12-20 13:50:00,BTC/EUR,19151.29,19155.11,19140.33,19152.35,1.48964447,28530.192265004498
1608472140,2020-12-20 13:49:00,BTC/EUR,19151.98,19153.11,19148.51,19153.11,0.03456852,662.0946660971999
1608472080,2020-12-20 13:48:00,BTC/EUR,19153.01,19153.01,19137.90,19152.90,1.45019889,27775.514320281003
1608472020,2020-12-20 13:47:00,BTC/EUR,19149.31,19170.52,19149.31,19161.19,1.33624540,25604.051996025995
1608471960,2020-12-20 13:46:00,BTC/EUR,19133.13,19155.48,19133.13,19152.27,5.19766544,99547.0918765488
1608471900,2020-12-20 13:45:00,BTC/EUR,19124.58,19134.00,19124.58,19133.03,0.12406567,2373.7521860801
1608471840,2020-12-20 13:44:00,BTC/EUR,19133.65,19133.65,19102.55,19114.33,0.39000786,7454.7389386338
1608471780,2020-12-20 13:43:00,BTC/EUR,19138.74,19138.74,19111.20,19133.91,0.11269871,2156.3669742560996
1608471720,2020-12-20 13:42:00,BTC/EUR,19114.61,19144.98,19114.61,19144.98,0.74626434,14287.215864013198
1608471660,2020-12-20 13:41:00,BTC/EUR,19128.21,19132.03,19126.19,19126.19,0.18714118,3579.2977655041996
1608471600,2020-12-20 13:40:00,BTC/EUR,19087.12,19122.59,19085.17,19122.59,1.14708047,21935.149524817298
1608471540,2020-12-20 13:39:00,BTC/EUR,19112.53,19112.53,19090.26,19090.26,2.07572512,39626.1322293312
1608471480,2020-12-20 13:38:00,BTC/EUR,19116.46,19116.46,19103.82,19113.21,0.48631340,9295.010140014
1608471420,2020-12-20 13:37:00,BTC/EUR,19108.75,19119.69,19108.75,19116.46,0.05645469,1079.2138231974
1608471360,2020-12-20 13:36:00,BTC/EUR,19116.90,19126.98,19103.64,19119.68,0.61942289,11843.1674414752
1608471300,2020-12-20 13:35:00,BTC/EUR,19136.16,19136.16,19114.94,19129.46,0.21111205,4038.4595159929995
1608471240,2020-12-20 13:34:00,BTC/EUR,19126.00,19151.45,19126.00,19145.78,0.95385335,18262.266391363
1608471180,2020-12-20 13:33:00,BTC/EUR,19114.08,19125.44,19108.18,19125.44,0.49470707,9461.4903848608
1608471120,2020-12-20 13:32:00,BTC/EUR,19129.85,19129.85,19114.56,19118.82,0.21461641,4103.2125118362
1608471060,2020-12-20 13:31:00,BTC/EUR,19103.50,19114.13,19089.77,19114.13,1.10527907,21126.447830259098
1608471000,2020-12-20 13:30:00,BTC/EUR,19103.17,19116.69,19082.98,19103.50,2.38702410,45600.51489435
1608470940,2020-12-20 13:29:00,BTC/EUR,19086.80,19107.86,19084.52,19107.48,1.64404878,31413.6291828744
1608470880,2020-12-20 13:28:00,BTC/EUR,19097.44,19107.55,19082.74,19084.52,0.88398666,16870.4610925032
1608470820,2020-12-20 13:27:00,BTC/EUR,19120.47,19120.47,19106.61,19106.61,0.02202034,420.7340484474
1608470760,2020-12-20 13:26:00,BTC/EUR,19142.47,19142.47,19126.61,19126.61,0.20300778,3882.8506350258
1608470700,2020-12-20 13:25:00,BTC/EUR,19125.08,19157.47,19125.08,19139.68,2.35633625,45099.521797400004
1608470640,2020-12-20 13:24:00,BTC/EUR,19083.24,19124.55,19083.24,19124.55,0.71154604,13607.997819282
1608470580,2020-12-20 13:23:00,BTC/EUR,19097.14,19101.38,19088.29,19098.13,1.92356820,36736.555547466
1608470520,2020-12-20 13:22:00,BTC/EUR,19076.19,19101.28,19076.19,19100.47,1.32137866,25238.9534539702
1608470460,2020-12-20 13:21:00,BTC/EUR,19073.01,19090.41,19070.04,19090.41,1.30505066,24913.9521701706
1608470400,2020-12-20 13:20:00,BTC/EUR,19079.64,19082.94,19058.33,19073.01,0.26099859,4978.0287170558995
1608470340,2020-12-20 13:19:00,BTC/EUR,19071.82,19092.02,19071.82,19079.64,1.54707883,29517.7071280212
1608470280,2020-12-20 13:18:00,BTC/EUR,19078.80,19078.80,19039.78,19059.29,0.76035420,14491.811200518001
1608470220,2020-12-20 13:17:00,BTC/EUR,19025.84,19074.83,19025.84,19074.83,2.32213555,44294.34085320651
1608470160,2020-12-20 13:16:00,BTC/EUR,19037.01,19041.54,19019.11,19024.77,1.22610756,23326.4143242612
1608470100,2020-12-20 13:15:00,BTC/EUR,19038.08,19040.85,19003.70,19019.64,7.14333052,135863.5748914128
1608470040,2020-12-20 13:14:00,BTC/EUR,19072.66,19072.66,19047.61,19047.61,0.45858807,8735.006708012701
1608469980,2020-12-20 13:13:00,BTC/EUR,19064.34,19072.78,19057.72,19072.77,0.66874203,12754.7629275231
1608469920,2020-12-20 13:12:00,BTC/EUR,19091.76,19091.76,19059.41,19067.98,11.25537094,214617.1879765012
1608469860,2020-12-20 13:11:00,BTC/EUR,19114.95,19114.95,19084.19,19086.14,3.44901532,65828.3892596648
1608469800,2020-12-20 13:10:00,BTC/EUR,19115.04,19121.55,19109.38,19114.95,1.04196091,19917.030696604503
1608469740,2020-12-20 13:09:00,BTC/EUR,19100.01,19117.00,19100.01,19116.16,0.10819553,2068.2830627648
1608469680,2020-12-20 13:08:00,BTC/EUR,19126.06,19126.06,19100.97,19100.97,0.61887432,11821.0998200904
1608469620,2020-12-20 13:07:00,BTC/EUR,19130.00,19138.96,19125.86,19126.06,0.13884055,2655.472689733
1608469560,2020-12-20 13:06:00,BTC/EUR,19168.54,19168.54,19141.92,19147.62,1.34487311,25751.119258498198
